scenario_idx,mem_len,N,threshold,real_ber,pred_ber,real_region,pred_region,abs_error,abs_log10_error,region_error,signed_error,signed_log10_error,sir,isi_spread,overlap,effective_snr,isi_cv,dominant_isi_ratio,gap,mu0,mu1,std0,std1
3,10,78522,6839.4027291382845,0.1894802819266021,0.18898408,7,7,0.0004962007775008437,0.001138779816605484,0,-0.0004962007775008437,-0.001138779816605484,0.47538542183962185,0.0165130606148617,1.9884711113814773e-138,1254.4853228225084,0.8749492854882308,0.34878987689587815,3780.538247342305,3976.2875276155655,7756.825774957871,62.42825723516649,86.57832803867343
3,10,78522,6898.363097492925,0.19226226547943848,0.19285223,7,7,0.0005899634004901122,0.0013306207140242332,0,0.0005899634004901122,0.0013306207140242332,0.47538542183962185,0.0165130606148617,1.9884711113814773e-138,1254.4853228225084,0.8749492854882308,0.34878987689587815,3780.538247342305,3976.2875276155655,7756.825774957871,62.42825723516649,86.57832803867343
3,10,78522,6957.323465847565,0.19501114588642965,0.19688962,7,7,0.0018784781131659933,0.004163397498749943,0,0.0018784781131659933,0.004163397498749943,0.47538542183962185,0.0165130606148617,1.9884711113814773e-138,1254.4853228225084,0.8749492854882308,0.34878987689587815,3780.538247342305,3976.2875276155655,7756.825774957871,62.42825723516649,86.57832803867343
3,10,78522,7016.283834202205,0.19789290787640773,0.20107964,7,7,0.003186728935802352,0.006937861426034586,0,0.003186728935802352,0.006937861426034586,0.47538542183962185,0.0165130606148617,1.9884711113814773e-138,1254.4853228225084,0.8749492854882308,0.34878987689587815,3780.538247342305,3976.2875276155655,7756.825774957871,62.42825723516649,86.57832803867343
3,10,78522,7075.244202556845,0.20115562918560914,0.20541158,8,8,0.004255953999586781,0.009092740860978,0,0.004255953999586781,0.009092740860978,0.47538542183962185,0.0165130606148617,1.9884711113814773e-138,1254.4853228225084,0.8749492854882308,0.34878987689587815,3780.538247342305,3976.2875276155655,7756.825774957871,62.42825723516649,86.57832803867343
3,10,78522,7134.204570911486,0.20476566361038506,0.20985097,8,8,0.005085303320004342,0.010653844174763671,0,0.005085303320004342,0.010653844174763671,0.47538542183962185,0.0165130606148617,1.9884711113814773e-138,1254.4853228225084,0.8749492854882308,0.34878987689587815,3780.538247342305,3976.2875276155655,7756.825774957871,62.42825723516649,86.57832803867343
3,10,78522,7193.164939266127,0.2084873200164135,0.2143532,8,8,0.005865883757085022,0.012050321395468133,0,0.005865883757085022,0.012050321395468133,0.47538542183962185,0.0165130606148617,1.9884711113814773e-138,1254.4853228225084,0.8749492854882308,0.34878987689587815,3780.538247342305,3976.2875276155655,7756.825774957871,62.42825723516649,86.57832803867343
3,10,78522,7252.125307620767,0.21224401091015319,0.21884069,8,8,0.006596677556872571,0.013292619964533459,0,0.006596677556872571,0.013292619964533459,0.47538542183962185,0.0165130606148617,1.9884711113814773e-138,1254.4853228225084,0.8749492854882308,0.34878987689587815,3780.538247342305,3976.2875276155655,7756.825774957871,62.42825723516649,86.57832803867343
3,10,78522,7311.085675975407,0.216172222973264,0.2232251,8,8,0.00705287885531114,0.013943132909035039,0,0.00705287885531114,0.013943132909035039,0.47538542183962185,0.0165130606148617,1.9884711113814773e-138,1254.4853228225084,0.8749492854882308,0.34878987689587815,3780.538247342305,3976.2875276155655,7756.825774957871,62.42825723516649,86.57832803867343
3,10,78522,7370.046044330047,0.2203483945059776,0.22750199,8,8,0.007153593904972111,0.013875320854710105,0,0.007153593904972111,0.013875320854710105,0.47538542183962185,0.0165130606148617,1.9884711113814773e-138,1254.4853228225084,0.8749492854882308,0.34878987689587815,3780.538247342305,3976.2875276155655,7756.825774957871,62.42825723516649,86.57832803867343
3,10,78522,7429.006412684688,0.22469309277414212,0.23196463,8,8,0.007271540094624662,0.013832049900833532,0,0.007271540094624662,0.013832049900833532,0.47538542183962185,0.0165130606148617,1.9884711113814773e-138,1254.4853228225084,0.8749492854882308,0.34878987689587815,3780.538247342305,3976.2875276155655,7756.825774957871,62.42825723516649,86.57832803867343
3,10,78522,7487.966781039328,0.22916650078238607,0.23681507,8,8,0.007648564363106486,0.01425818455558181,0,0.007648564363106486,0.01425818455558181,0.47538542183962185,0.0165130606148617,1.9884711113814773e-138,1254.4853228225084,0.8749492854882308,0.34878987689587815,3780.538247342305,3976.2875276155655,7756.825774957871,62.42825723516649,86.57832803867343
3,10,78522,7546.927149393969,0.2338662820851189,0.24163817,8,8,0.007771886607469913,0.014197926847916875,0,0.007771886607469913,0.014197926847916875,0.47538542183962185,0.0165130606148617,1.9884711113814773e-138,1254.4853228225084,0.8749492854882308,0.34878987689587815,3780.538247342305,3976.2875276155655,7756.825774957871,62.42825723516649,86.57832803867343
3,10,78522,7605.887517748609,0.23881088236423226,0.24824001,8,8,0.009429126586001202,0.016817658078221775,0,0.009429126586001202,0.016817658078221775,0.47538542183962185,0.0165130606148617,1.9884711113814773e-138,1254.4853228225084,0.8749492854882308,0.34878987689587815,3780.538247342305,3976.2875276155655,7756.825774957871,62.42825723516649,86.57832803867343
3,10,78522,7664.847886103249,0.24379877151674778,0.25837842,8,9,0.014579644783072165,0.025224727933330415,1,0.014579644783072165,0.025224727933330415,0.47538542183962185,0.0165130606148617,1.9884711113814773e-138,1254.4853228225084,0.8749492854882308,0.34878987689587815,3780.538247342305,3976.2875276155655,7756.825774957871,62.42825723516649,86.57832803867343
3,10,78522,7723.80825445789,0.24867051116422406,0.26809227,8,9,0.019421763501608458,0.03266000036523453,1,0.019421763501608458,0.03266000036523453,0.47538542183962185,0.0165130606148617,1.9884711113814773e-138,1254.4853228225084,0.8749492854882308,0.34878987689587815,3780.538247342305,3976.2875276155655,7756.825774957871,62.42825723516649,86.57832803867343
3,10,78522,7782.76862281253,0.25359044795090985,0.27507627,9,9,0.021485822152544742,0.03532023415126373,0,0.021485822152544742,0.03532023415126373,0.47538542183962185,0.0165130606148617,1.9884711113814773e-138,1254.4853228225084,0.8749492854882308,0.34878987689587815,3780.538247342305,3976.2875276155655,7756.825774957871,62.42825723516649,86.57832803867343
3,10,78522,7841.7289911671705,0.25884218538594617,0.28017217,9,9,0.021329983822580445,0.03438994993741962,0,0.021329983822580445,0.03438994993741962,0.47538542183962185,0.0165130606148617,1.9884711113814773e-138,1254.4853228225084,0.8749492854882308,0.34878987689587815,3780.538247342305,3976.2875276155655,7756.825774957871,62.42825723516649,86.57832803867343
3,10,78522,7900.689359521811,0.2643907125200357,0.28408316,9,9,0.019692445257750546,0.031199298929216135,0,0.019692445257750546,0.031199298929216135,0.47538542183962185,0.0165130606148617,1.9884711113814773e-138,1254.4853228225084,0.8749492854882308,0.34878987689587815,3780.538247342305,3976.2875276155655,7756.825774957871,62.42825723516649,86.57832803867343
3,10,78522,7959.649727876451,0.26990844157512905,0.28716362,9,9,0.01725517365161655,0.026912938342996462,0,0.01725517365161655,0.026912938342996462,0.47538542183962185,0.0165130606148617,1.9884711113814773e-138,1254.4853228225084,0.8749492854882308,0.34878987689587815,3780.538247342305,3976.2875276155655,7756.825774957871,62.42825723516649,86.57832803867343
3,10,78522,8018.610096231092,0.27522092404245313,0.29029098,9,9,0.015070057488690058,0.023152075107127357,0,0.015070057488690058,0.023152075107127357,0.47538542183962185,0.0165130606148617,1.9884711113814773e-138,1254.4853228225084,0.8749492854882308,0.34878987689587815,3780.538247342305,3976.2875276155655,7756.825774957871,62.42825723516649,86.57832803867343
3,10,78522,8077.570464585732,0.2804864618423433,0.29379523,9,9,0.01330876616211224,0.020132853709148746,0,0.01330876616211224,0.020132853709148746,0.47538542183962185,0.0165130606148617,1.9884711113814773e-138,1254.4853228225084,0.8749492854882308,0.34878987689587815,3780.538247342305,3976.2875276155655,7756.825774957871,62.42825723516649,86.57832803867343
3,10,78522,8136.530832940372,0.2859036716132961,0.29760286,9,9,0.011699190506378576,0.017417371372638657,0,0.011699190506378576,0.017417371372638657,0.47538542183962185,0.0165130606148617,1.9884711113814773e-138,1254.4853228225084,0.8749492854882308,0.34878987689587815,3780.538247342305,3976.2875276155655,7756.825774957871,62.42825723516649,86.57832803867343
3,10,78522,8195.491201295014,0.29144425287360287,0.30150238,9,10,0.010058123921212192,0.014735228118056165,1,0.010058123921212192,0.014735228118056165,0.47538542183962185,0.0165130606148617,1.9884711113814773e-138,1254.4853228225084,0.8749492854882308,0.34878987689587815,3780.538247342305,3976.2875276155655,7756.825774957871,62.42825723516649,86.57832803867343
3,10,78522,8254.451569649653,0.296965893219452,0.30550033,9,10,0.008534435321350009,0.012305123717680444,1,0.008534435321350009,0.012305123717680444,0.47538542183962185,0.0165130606148617,1.9884711113814773e-138,1254.4853228225084,0.8749492854882308,0.34878987689587815,3780.538247342305,3976.2875276155655,7756.825774957871,62.42825723516649,86.57832803867343
3,10,78522,8313.411938004294,0.3024201748365714,0.30979082,10,10,0.007370645046775148,0.010457781867803773,0,0.007370645046775148,0.010457781867803773,0.47538542183962185,0.0165130606148617,1.9884711113814773e-138,1254.4853228225084,0.8749492854882308,0.34878987689587815,3780.538247342305,3976.2875276155655,7756.825774957871,62.42825723516649,86.57832803867343
3,10,78522,8372.372306358933,0.30783629658523537,0.3145525,10,10,0.006716189357605207,0.009373295810047866,0,0.006716189357605207,0.009373295810047866,0.47538542183962185,0.0165130606148617,1.9884711113814773e-138,1254.4853228225084,0.8749492854882308,0.34878987689587815,3780.538247342305,3976.2875276155655,7756.825774957871,62.42825723516649,86.57832803867343
3,10,78522,8431.332674713574,0.31320040902949264,0.3197401,10,10,0.006539677764406893,0.008974780460144771,0,0.006539677764406893,0.008974780460144771,0.47538542183962185,0.0165130606148617,1.9884711113814773e-138,1254.4853228225084,0.8749492854882308,0.34878987689587815,3780.538247342305,3976.2875276155655,7756.825774957871,62.42825723516649,86.57832803867343
3,10,78522,8490.293043068215,0.31848307060829145,0.32510048,10,10,0.0066174109018709015,0.008931255905475832,0,0.0066174109018709015,0.008931255905475832,0.47538542183962185,0.0165130606148617,1.9884711113814773e-138,1254.4853228225084,0.8749492854882308,0.34878987689587815,3780.538247342305,3976.2875276155655,7756.825774957871,62.42825723516649,86.57832803867343
3,10,78522,8549.253411422855,0.3237396778928051,0.33036292,10,10,0.006623238099931705,0.00879536124652358,0,0.006623238099931705,0.00879536124652358,0.47538542183962185,0.0165130606148617,1.9884711113814773e-138,1254.4853228225084,0.8749492854882308,0.34878987689587815,3780.538247342305,3976.2875276155655,7756.825774957871,62.42825723516649,86.57832803867343
3,10,78522,8608.213779777496,0.3290384827600665,0.335389,10,10,0.0063505054963879926,0.008302121810755514,0,0.0063505054963879926,0.008302121810755514,0.47538542183962185,0.0165130606148617,1.9884711113814773e-138,1254.4853228225084,0.8749492854882308,0.34878987689587815,3780.538247342305,3976.2875276155655,7756.825774957871,62.42825723516649,86.57832803867343
3,10,78522,8667.174148132135,0.33432266595376403,0.34020787,10,10,0.00588520882116883,0.007578539625980485,0,0.00588520882116883,0.007578539625980485,0.47538542183962185,0.0165130606148617,1.9884711113814773e-138,1254.4853228225084,0.8749492854882308,0.34878987689587815,3780.538247342305,3976.2875276155655,7756.825774957871,62.42825723516649,86.57832803867343
3,10,78522,8726.134516486776,0.33948523051087187,0.3449415,10,11,0.005456266338188187,0.006924531353933117,1,0.005456266338188187,0.006924531353933117,0.47538542183962185,0.0165130606148617,1.9884711113814773e-138,1254.4853228225084,0.8749492854882308,0.34878987689587815,3780.538247342305,3976.2875276155655,7756.825774957871,62.42825723516649,86.57832803867343
3,10,78522,8785.094884841417,0.3445591728881412,0.34977448,10,11,0.005215306977886636,0.006524289014443685,1,0.005215306977886636,0.006524289014443685,0.47538542183962185,0.0165130606148617,1.9884711113814773e-138,1254.4853228225084,0.8749492854882308,0.34878987689587815,3780.538247342305,3976.2875276155655,7756.825774957871,62.42825723516649,86.57832803867343
3,10,78522,8844.055253196057,0.34966730184746936,0.35492733,10,11,0.005260029361713381,0.006484404801915145,1,0.005260029361713381,0.006484404801915145,0.47538542183962185,0.0165130606148617,1.9884711113814773e-138,1254.4853228225084,0.8749492854882308,0.34878987689587815,3780.538247342305,3976.2875276155655,7756.825774957871,62.42825723516649,86.57832803867343
3,10,78522,8903.015621550698,0.3547879379057712,0.360556,11,11,0.005768068525808412,0.007003895830842266,0,0.005768068525808412,0.007003895830842266,0.47538542183962185,0.0165130606148617,1.9884711113814773e-138,1254.4853228225084,0.8749492854882308,0.34878987689587815,3780.538247342305,3976.2875276155655,7756.825774957871,62.42825723516649,86.57832803867343
3,10,78522,8961.975989905337,0.35976946547463295,0.36663434,11,11,0.006864873619529033,0.008208823330549397,0,0.006864873619529033,0.008208823330549397,0.47538542183962185,0.0165130606148617,1.9884711113814773e-138,1254.4853228225084,0.8749492854882308,0.34878987689587815,3780.538247342305,3976.2875276155655,7756.825774957871,62.42825723516649,86.57832803867343
3,10,78522,9020.936358259978,0.36460934097099185,0.37300754,11,11,0.008398194963456396,0.009889799389049103,0,0.008398194963456396,0.009889799389049103,0.47538542183962185,0.0165130606148617,1.9884711113814773e-138,1254.4853228225084,0.8749492854882308,0.34878987689587815,3780.538247342305,3976.2875276155655,7756.825774957871,62.42825723516649,86.57832803867343
3,10,78522,9079.89672661462,0.3695143361464298,0.3795551,11,11,0.01004077001659509,0.011643540705599698,0,0.01004077001659509,0.011643540705599698,0.47538542183962185,0.0165130606148617,1.9884711113814773e-138,1254.4853228225084,0.8749492854882308,0.34878987689587815,3780.538247342305,3976.2875276155655,7756.825774957871,62.42825723516649,86.57832803867343
3,10,78522,9138.857094969258,0.37458996789799537,0.3862278,11,11,0.011637818642989739,0.013287348487379336,0,0.011637818642989739,0.013287348487379336,0.47538542183962185,0.0165130606148617,1.9884711113814773e-138,1254.4853228225084,0.8749492854882308,0.34878987689587815,3780.538247342305,3976.2875276155655,7756.825774957871,62.42825723516649,86.57832803867343
3,10,78522,9197.8174633239,0.37964679537393387,0.39297295,11,11,0.013326150793058322,0.014982908023058128,0,0.013326150793058322,0.014982908023058128,0.47538542183962185,0.0165130606148617,1.9884711113814773e-138,1254.4853228225084,0.8749492854882308,0.34878987689587815,3780.538247342305,3976.2875276155655,7756.825774957871,62.42825723516649,86.57832803867343
3,10,78522,9256.777831678539,0.38445645663250083,0.39973322,11,11,0.015276758937948998,0.016923063264400018,0,0.015276758937948998,0.016923063264400018,0.47538542183962185,0.0165130606148617,1.9884711113814773e-138,1254.4853228225084,0.8749492854882308,0.34878987689587815,3780.538247342305,3976.2875276155655,7756.825774957871,62.42825723516649,86.57832803867343
3,10,78522,9315.73820003318,0.389080747856445,0.40639186,11,11,0.017311111198120455,0.01890527012607618,0,0.017311111198120455,0.01890527012607618,0.47538542183962185,0.0165130606148617,1.9884711113814773e-138,1254.4853228225084,0.8749492854882308,0.34878987689587815,3780.538247342305,3976.2875276155655,7756.825774957871,62.42825723516649,86.57832803867343
3,10,78522,9374.698568387821,0.39377763106930586,0.41281986,11,12,0.0190422312964168,0.020509522832064142,1,0.0190422312964168,0.020509522832064142,0.47538542183962185,0.0165130606148617,1.9884711113814773e-138,1254.4853228225084,0.8749492854882308,0.34878987689587815,3780.538247342305,3976.2875276155655,7756.825774957871,62.42825723516649,86.57832803867343
3,10,78522,9433.65893674246,0.398634274825354,0.41889203,11,12,0.020257751122216783,0.021527444893448155,1,0.020257751122216783,0.021527444893448155,0.47538542183962185,0.0165130606148617,1.9884711113814773e-138,1254.4853228225084,0.8749492854882308,0.34878987689587815,3780.538247342305,3976.2875276155655,7756.825774957871,62.42825723516649,86.57832803867343
3,10,78522,9492.619305097101,0.40347613811660576,0.42441577,12,12,0.02093962907623481,0.021973668619361564,0,0.02093962907623481,0.021973668619361564,0.47538542183962185,0.0165130606148617,1.9884711113814773e-138,1254.4853228225084,0.8749492854882308,0.34878987689587815,3780.538247342305,3976.2875276155655,7756.825774957871,62.42825723516649,86.57832803867343
3,10,78522,9551.57967345174,0.40813773199564024,0.4293485,12,12,0.021210766587199725,0.022003190205436784,0,0.021210766587199725,0.022003190205436784,0.47538542183962185,0.0165130606148617,1.9884711113814773e-138,1254.4853228225084,0.8749492854882308,0.34878987689587815,3780.538247342305,3976.2875276155655,7756.825774957871,62.42825723516649,86.57832803867343
